FID,wkb_geometry,id,parkomat_id,type,vejkode,p_zone,beboer_zone,vejnavn,husnr,placering,ejerlavkode,opret_dato,ret_dato
parkomat.172,POINT (12.55839974539578 55.696903259530245),863,1254,Betalingsautomat,1748,BLÅ,IN,FENSMARKSGADE,3,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.173,POINT (12.557325137093816 55.69664643332794),864,1255,Betalingsautomat,1748,BLÅ,IN,NØDDEBOGADE,18,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.174,POINT (12.555901860374338 55.696170777714215),866,1256,Betalingsautomat,1748,BLÅ,IN,FENSMARKGADE,34,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.175,POINT (12.554679405529587 55.695754650057154),867,1257,Betalingsautomat,1748,BLÅ,IN,FENSMARKGADE,49,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.176,POINT (12.55702487612149 55.697245820864396),865,1258,Betalingsautomat,228,BLÅ,IN,ARRESØGADE,1,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.177,POINT (12.555953663708099 55.69728973257009),868,1259,Betalingsautomat,5780,BLÅ,IN,Refsnæsgade,46,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.178,POINT (12.552094724972838 55.696083315841385),817,1260,Betalingsautomat,6908,BLÅ,IN,STEVNSGADE,36,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.179,POINT (12.590249151498398 55.68519789968012),1580,1280,Betalingsautomat,1944,GRØN,KN,FREDERIKSGADE,11,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.180,POINT (12.559356616377963 55.67613171557109),477,1284,P-info,2832,GRØN,VP,HERHOLDTSGADE,,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.181,POINT (12.560388640649169 55.67500379280296),478,1286,P-info,5128,GRØN,VP,Nyropsgade,51,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.182,POINT (12.56116982846243 55.678116190112746),479,1287,Betalingsautomat,5128,GRØN,VP,NYROPSGADE,27,"Blivende, eksisterende fortovsø",2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.183,POINT (12.564479266228854 55.680740454782686),481,1289,Betalingsautomat,5200,GRØN,NV,NØRRE FARIMAGSGADE,9,"Blivende, eksisterende fortovsø",2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.184,POINT (12.56504384035463 55.68149417143131),482,1290,P-info,5200,GRØN,NV,NØRRE FARIMAGSGADE,15,"Blivende, eksisterende fortovsø",2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.185,POINT (12.565649593217717 55.6822824016025),483,1291,Betalingsautomat,5200,GRØN,NV,NØRRE FARIMAGSGADE,23,"Blivende, eksisterende fortovsø",2000164,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.186,POINT (12.574435521978804 55.672273781676786),496,1293,Betalingsautomat,148,GRØN,RH,H C ANDERSENS BOULEVARD,38,"Blivende, eksisterende fortovsø",2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.187,POINT (12.574961962395294 55.67240381332218),484,1294,Betalingsautomat,148,GRØN,RH,H C ANDERSENS BOULEVARD,43,"Blivende, eksisterende fortovsø",2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.188,POINT (12.558789028579037 55.675232165304315),486,1296,Betalingsautomat,8240,GRØN,VP,VESTER SØGADE,6,Eksisterende fortovsø,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.189,POINT (12.591498375728628 55.67781970755515),391,1298,P-info,2700,GRØN,KN,Havnegade,45,Eksisterende fortovsø,2000181,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.190,POINT (12.590174051716026 55.67714800864342),390,1299,Betalingsautomat,2700,GRØN,KN,Havnegade,37,Inventarzone,2000181,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.191,POINT (12.586745634169565 55.685582762294175),311,1594,Betalingsautomat,716,GRØN,KN,BORGERGADE,27,"Blivende, eksisterende fortovsø",2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.192,POINT (12.589728233009941 55.684520747443784),487,1595,P-info,1944,GRØN,KN,FREDERIKSGADE,12,,2000167,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.193,POINT (12.583331251923397 55.67534039897113),488,1596,P-info,6604,GRØN,RH,SLOTSHOLMSGADE,8,Eksisterende fortovsø,2000169,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.194,POINT (12.584354931230376 55.67510261629357),489,1597,Betalingsautomat,6604,GRØN,RH,SLOTSHOLMSGADE,12,Eksisterende fortovsø,2000169,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.195,POINT (12.584093189300862 55.67530817418375),490,1599,P-info,6604,GRØN,RH,SLOTSHOLMSGADE,,Inventarzone,2000169,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.196,POINT (12.57833899209813 55.698240159753865),730,2121,Betalingsautomat,8580,BLÅ,RA,ØSTERBROGADE,21,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.197,POINT (12.57734982056684 55.698175091443844),731,2122,Betalingsautomat,6040,BLÅ,FP,RYESGADE,121,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.198,POINT (12.576632438695254 55.69767053001478),732,2123,Betalingsautomat,6040,BLÅ,FP,RYESGADE,116,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.199,POINT (12.57520270387819 55.69717535082352),733,2124,Betalingsautomat,6040,BLÅ,FP,RYESGADE,105,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.200,POINT (12.57461023512256 55.69660971020838),734,2125,Betalingsautomat,3980,BLÅ,FP,KROGHSGADE,6,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.201,POINT (12.57354052194533 55.69622575509686),735,2126,Betalingsautomat,6040,BLÅ,FP,Ryesgade,90,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.202,POINT (12.572750432055475 55.696029643114436),736,2127,Betalingsautomat,6040,BLÅ,FP,RYESGADE,89,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.203,POINT (12.571956025113561 55.69525169463652),737,2128,Betalingsautomat,6040,BLÅ,FP,RYESGADE,80,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.204,POINT (12.572522023384678 55.6943034890624),738,2129,Betalingsautomat,6740,BLÅ,FP,SORTEDAM DOSSERING,63B,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.205,POINT (12.571721972949529 55.69362364402046),739,2130,Betalingsautomat,6740,BLÅ,FP,SORTEDAM DOSSERING,59,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.206,POINT (12.570587431102817 55.69291110684987),740,2131,Betalingsautomat,6740,BLÅ,FP,SORTEDAMS DOSSERING,55,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.207,POINT (12.569117284165527 55.69360863649382),741,2132,Betalingsautomat,6040,BLÅ,FP,RYESGADE,49,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.208,POINT (12.570349686267942 55.69334970748111),742,2133,Betalingsautomat,4436,BLÅ,FP,LUNDINGSGADE,3,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.209,POINT (12.570367046760623 55.694375662383244),743,2134,Betalingsautomat,6040,BLÅ,FP,RYESGADE,61,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.210,POINT (12.568266182602205 55.69479396416344),751,2142,Betalingsautomat,600,BLÅ,FP,Blegdamsvej,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.211,POINT (12.56918137066612 55.69532707271835),752,2143,Betalingsautomat,600,BLÅ,FP,Blegdamsvej,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.212,POINT (12.570175546693735 55.69580749271093),760,2144,Betalingsautomat,600,BLÅ,FP,Blegdamsvej,9,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.213,POINT (12.571597724470564 55.69657098494879),765,2145,Betalingsautomat,600,BLÅ,FP,BLEGDAMSVEJ,17,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.214,POINT (12.573667512332044 55.69770614124757),768,2146,Betalingsautomat,600,BLÅ,FP,BLEGDAMSVEJ,23,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.215,POINT (12.57529776970152 55.69857113855871),770,2147,Betalingsautomat,600,BLÅ,FP,BLEGDAMSVEJ,31,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.216,POINT (12.57572309197656 55.69856381944027),771,2148,Betalingsautomat,600,BLÅ,FP,BLEGDAMSVEJ,128,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.217,POINT (12.574607396872716 55.697989787623136),769,2149,Betalingsautomat,600,BLÅ,FP,BLEGDAMSVEJ,118,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.218,POINT (12.573200731741444 55.69724382497197),767,2150,Betalingsautomat,600,BLÅ,FP,BLEGDAMSVEJ,104A,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.219,POINT (12.572000579304222 55.69656572589725),766,2151,Betalingsautomat,600,BLÅ,FP,BLEGDAMSVEJ,88,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.220,POINT (12.570808526352968 55.695898496438964),759,2152,Betalingsautomat,600,BLÅ,FP,BLEGDAMSVEJ,80,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.221,POINT (12.569128168056363 55.695064821128206),754,2153,Betalingsautomat,600,BLÅ,FP,Blegdamsvej,70,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.222,POINT (12.567889446166049 55.69438502041607),753,2154,Betalingsautomat,600,BLÅ,FP,BLEGDAMSVEJ,58,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.223,POINT (12.566615785288713 55.69482309163238),755,2155,Betalingsautomat,3432,BLÅ,FP,JULIANE MARIES VEJ,12,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.224,POINT (12.56534899454322 55.69558278459137),756,2156,Betalingsautomat,3432,BLÅ,FP,JULIANE MARIES VEJ,12,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.225,POINT (12.564024154541782 55.69637785542208),757,2157,Betalingsautomat,3432,BLÅ,FP,JULIANE MARIES VEJ,16,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.226,POINT (12.562731948907105 55.697150590550144),758,2158,Betalingsautomat,3432,BLÅ,FP,Juliane Maries Vej,26,Øvrige,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.227,POINT (12.565305456086007 55.69920023839507),764,2159,Betalingsautomat,1929,BLÅ,FP,FREDERIK V?s VEJ,19,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.228,POINT (12.566635441808453 55.69840290634903),761,2160,Betalingsautomat,1920,BLÅ,FP,FREDERIK V?s VEJ,11,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.229,POINT (12.567515239273016 55.69787222379273),762,2161,Betalingsautomat,1920,BLÅ,FP,Frederik V's Vej,9,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.230,POINT (12.56881489357756 55.697095646533704),1474,2162,Betalingsautomat,1920,BLÅ,FP,FREDERIK V's VEJ,7,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.231,POINT (12.570361687603167 55.696336412257345),763,2163,Betalingsautomat,1920,BLÅ,FP,FREDERIK V?s VEJ,5,,2000173,2010-03-01T00:00:00,2014-08-07T00:00:00
parkomat.232,POINT (12.59417031101186 55.68537218426699),328,2176,Betalingsautomat,128,GRØN,KA,AMALIEGADE,23,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.233,POINT (12.561343423496837 55.67205500865674),493,2180,Betalingsautomat,2772,GRØN,VP,HELGOLANDSGADE,11,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.234,POINT (12.560901868005226 55.67295259867942),494,2181,P-info,2772,GRØN,VP,HELGOLANDSGADE,1,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.235,POINT (12.561681199311714 55.67132609925189),492,2182,Betalingsautomat,2772,GRØN,VP,HELGOLANDSGADE,19,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.236,POINT (12.570332025178717 55.67008566199464),491,2184,Betalingsautomat,5552,GRØN,RH,POLITITORVET,14,"Blivende, eksisterende fortovsø",2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.237,POINT (12.563127319981975 55.67163075606247),501,2185,P-info,5820,GRØN,VP,REVERDILSGADE,,,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.238,POINT (12.573814303267941 55.70088649136198),822,2212,Betalingsautomat,8576,BLÅ,,Øster Allé,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.239,POINT (12.56859745210495 55.70368158971177),826,2213,Betalingsautomat,8576,BLÅ,,Øster Allé,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.240,POINT (12.567271893342786 55.704391308987),828,2214,Betalingsautomat,8576,BLÅ,,ØSTER ALLÉ,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.241,POINT (12.565564060234086 55.705304494660226),829,2215,Betalingsautomat,8576,BLÅ,,Øster Allé,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.242,POINT (12.561437467428584 55.69757830207745),851,2223,Betalingsautomat,5188,BLÅ,FP,NØRRE ALLÉ,49,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.243,POINT (12.561649428108563 55.69865555899049),850,2224,Betalingsautomat,5188,BLÅ,FP,Nørre Allé,53,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.244,POINT (12.561816446559058 55.70011385750302),849,2225,Betalingsautomat,5188,BLÅ,FP,NØRRE ALLÉ,59,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.245,POINT (12.561947376135665 55.70125340586821),844,2226,Betalingsautomat,5188,BLÅ,FP,NØRRE ALLÉ,61,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.246,POINT (12.563630123116642 55.70192757076755),833,2227,Betalingsautomat,1426,BLÅ,FP,Edel Sauntes Allé,44,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.247,POINT (12.564389245507627 55.70147723070855),834,2228,Betalingsautomat,1426,BLÅ,FP,Edel Sauntes Allé,50,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.248,POINT (12.565168270804124 55.70040941499269),835,2229,Betalingsautomat,1426,BLÅ,FP,Edel Sauntes Allé,45,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.249,POINT (12.56441148133755 55.699752131244075),836,2230,Betalingsautomat,1426,BLÅ,FP,Edel Sauntes Allé,56,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.250,POINT (12.563089810090757 55.698836323698146),846,2231,Betalingsautomat,1426,BLÅ,FP,Edel Sauntes Allé,55,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.251,POINT (12.563913878999735 55.69927464229565),845,2232,Betalingsautomat,1426,BLÅ,FP,Edel Sauntes Allé,53,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.252,POINT (12.562098898039007 55.70346232268565),843,2233,Betalingsautomat,5188,BLÅ,FP,NØRRE ALLÉ,65,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.253,POINT (12.562312092048531 55.70446861967591),842,2234,Betalingsautomat,5188,BLÅ,FP,NØRRE ALLÉ,73,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.254,POINT (12.563415437218936 55.703259046413905),832,2235,Betalingsautomat,1426,BLÅ,FP,Edel Sauntes Allé,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.255,POINT (12.564437428140108 55.70376464570835),831,2236,Betalingsautomat,1426,BLÅ,FP,Edel Sauntes Allé,34,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.256,POINT (12.565487363101816 55.704906935549324),830,2237,Betalingsautomat,8576,BLÅ,,ØSTER ALLÉ,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.257,POINT (12.56988091492698 55.70274187209181),825,2239,Betalingsautomat,8576,BLÅ,,Øster Allé,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.258,POINT (12.571151245137253 55.70198114630292),824,2240,Betalingsautomat,8576,BLÅ,,ØSTER ALLÉ,33,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.259,POINT (12.572589835901281 55.70125575831849),823,2241,Betalingsautomat,8576,BLÅ,,ØSTER ALLÉ,27,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.260,POINT (12.573641393016258 55.700520398630985),821,2242,Betalingsautomat,8576,BLÅ,,ØSTER ALLÉ,25,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.261,POINT (12.558504853197709 55.69750265634913),857,2248,Betalingsautomat,7336,BLÅ,FP,TAGENSVEJ,18,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.262,POINT (12.555391358182534 55.69871213014598),862,2252,Betalingsautomat,7336,BLÅ,FP,Tagensvej,22,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.263,POINT (12.55693366345061 55.698081861672215),860,2253,Betalingsautomat,7336,BLÅ,FP,TAGENSVEJ,22,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.264,POINT (12.555786857842635 55.700169420481096),869,2261,Betalingsautomat,3332,BLÅ,FP,JAGTVEJ,120,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.265,POINT (12.557067197040329 55.70131383018354),870,2262,Betalingsautomat,3332,BLÅ,FP,Jagtvej,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.266,POINT (12.558032878113195 55.70217694572914),871,2263,Betalingsautomat,3332,BLÅ,FP,Jagtvej,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.267,POINT (12.557701803085541 55.7024237376701),872,2266,Betalingsautomat,3332,BLÅ,FP,JAGTVEJ,157,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.268,POINT (12.555746569424839 55.700677260399836),874,2268,Betalingsautomat,3332,BLÅ,FP,JAGTVEJ,153A,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.269,POINT (12.561106313857128 55.70491999938301),875,2269,Betalingsautomat,3332,BLÅ,FP,JAGTVEJ,172,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.270,POINT (12.560090335482347 55.70401451755847),876,2270,Betalingsautomat,3332,BLÅ,FP,JAGTVEJ,162,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.271,POINT (12.559601082063402 55.70411895666643),877,2271,Betalingsautomat,3332,BLÅ,FP,Jagtvej,,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.272,POINT (12.560492189560511 55.70491243004541),878,2272,Betalingsautomat,3332,BLÅ,FP,JAGTVEJ,163,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.273,POINT (12.561353205754758 55.70567944022944),879,2273,Betalingsautomat,3332,BLÅ,FP,JAGTVEJ,167,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.274,POINT (12.56541067579612 55.70704926432339),880,2274,Betalingsautomat,3332,BLÅ,,JAGTVEJ,179,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.275,POINT (12.566636116369121 55.707275944819),881,2275,Betalingsautomat,3332,BLÅ,,JAGTVEJ,183,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
