,PdDistrict,X,Y,K3,K2,K4,K5,K6
1346311,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1346324,NORTHERN,-122.421762502,37.7875490095,1,0,0,0,0
1346325,NORTHERN,-122.421762502,37.7875490095,1,0,0,0,0
1346326,NORTHERN,-122.421762502,37.7875490095,1,0,0,0,0
1346327,NORTHERN,-122.421762502,37.7875490095,1,0,0,0,0
1346418,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1346419,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1346711,NORTHERN,-122.420497289,37.7896188193,1,0,0,0,0
1346721,NORTHERN,-122.420052444,37.7915436932,1,0,0,0,0
1346725,NORTHERN,-122.420497289,37.7896188193,1,0,0,0,0
1346728,CENTRAL,-122.418090767,37.7861007452,1,0,0,0,0
1346731,CENTRAL,-122.418090767,37.7861007452,1,0,0,0,0
1346733,CENTRAL,-122.418090767,37.7861007452,1,0,0,0,0
1346810,BAYVIEW,-122.396656162,37.7678262567,0,1,1,4,1
1346830,MISSION,-122.418272166,37.7619029613,0,1,1,1,2
1346872,MISSION,-122.415006371,37.7628868985,0,1,1,1,2
1347070,MISSION,-122.413591696,37.7638222259,0,1,1,1,2
1347141,NORTHERN,-122.418467748,37.787965257,1,0,0,0,0
1347151,NORTHERN,-122.419343433,37.784286278,1,0,0,0,0
1347155,NORTHERN,-122.419126295,37.786984958,1,0,0,0,0
1347162,MISSION,-122.417028392,37.7603656932,0,1,1,1,2
1347502,CENTRAL,-122.417209639,37.7900459017,1,0,0,0,0
1347505,NORTHERN,-122.420497289,37.7896188193,1,0,0,0,0
1347511,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
1347512,CENTRAL,-122.417209639,37.7900459017,1,0,0,0,0
1347855,NORTHERN,-122.420120319,37.7877570602,1,0,0,0,0
1347856,NORTHERN,-122.420120319,37.7877570602,1,0,0,0,0
1347860,NORTHERN,-122.423404604,37.7873381902,1,0,0,0,0
1347862,NORTHERN,-122.420307356,37.7886989512,1,0,0,0,0
1347863,NORTHERN,-122.419225511,37.7917052018,1,0,0,0,0
1347916,NORTHERN,-122.419009629,37.7903094889,1,0,0,0,0
1348267,MISSION,-122.413107623,37.765448018,0,1,1,1,2
1348398,CENTRAL,-122.418658295,37.7889098399,1,0,0,0,0
1348441,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1348442,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1348451,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1348457,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1348475,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1348476,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1348487,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1348488,TENDERLOIN,-122.416075285,37.7844496613,1,0,0,0,0
1348543,MISSION,-122.412297249,37.760401075,0,1,1,1,2
1348630,MISSION,-122.418486297,37.7634954373,0,1,1,1,2
1348658,MISSION,-122.418486297,37.7634954373,0,1,1,1,2
1349035,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1349036,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1349156,NORTHERN,-122.420497289,37.7896188193,1,0,0,0,0
1349159,NORTHERN,-122.420691681,37.7905770711,1,0,0,0,0
1349416,NORTHERN,-122.418274172,37.7870372044,1,0,0,0,0
1349431,NORTHERN,-122.417809103,37.7847098969,1,0,0,0,0
1349493,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1349494,MISSION,-122.41638971,37.7652491154,0,1,1,1,2
1349584,TENDERLOIN,-122.416261837,37.7853750846,1,0,0,0,0
1349591,NORTHERN,-122.420874632,37.7914943052,1,0,0,0,0
1350748,NORTHERN,-122.420874632,37.7914943052,1,0,0,0,0
1351046,NORTHERN,-122.443479363,37.7987907016,1,0,0,0,0
1351047,NORTHERN,-122.443479363,37.7987907016,1,0,0,0,0
1351048,NORTHERN,-122.443479363,37.7987907016,1,0,0,0,0
1351271,MISSION,-122.415155941,37.7636979309,0,1,1,1,2
1351312,MISSION,-122.415000537,37.7620990021,0,1,1,1,2
1351330,MISSION,-122.415000537,37.7620990021,0,1,1,1,2
1351592,MISSION,-122.418486297,37.7634954373,0,1,1,1,2
